image,relative_path,style_classification,artist_attribution,timeframe_estimation,mode,date,additional_styles,artist_school,tags
ivan-shishkin_oaks-evening-1887.jpg,Realism/ivan-shishkin_oaks-evening-1887.jpg,realism,ivan-shishkin,1850-1900,val,1887.0,,russian,"sunrise-and-sunset,forests-and-trees,tree,woody plant,vegetation,natural environment,plant,trunk,natural landscape,grove,biome,woodland"
ivan-shishkin_oaks-in-old-peterhof-1891-1.jpg,Realism/ivan-shishkin_oaks-in-old-peterhof-1891-1.jpg,realism,ivan-shishkin,1850-1900,train,1891.0,,russian,"rivers-and-waterfalls,forests-and-trees,peterhof,tree,natural landscape,nature,woody plant,natural environment,plant,branch,woodland,bank,botany"
ivan-shishkin_oaks-in-old-peterhof-1891.jpg,Realism/ivan-shishkin_oaks-in-old-peterhof-1891.jpg,realism,ivan-shishkin,1850-1900,train,1891.0,,russian,"forests-and-trees,peterhof,tree,plant,woody plant,natural landscape,grove,californian white oak,branch"
ivan-shishkin_oaks-in-sestroretsk.jpg,Realism/ivan-shishkin_oaks-in-sestroretsk.jpg,realism,ivan-shishkin,1850-1900,train,,,russian,"rivers-and-waterfalls,forests-and-trees,tree,woody plant,plant,canoe birch,branch,monochrome"
ivan-shishkin_oaks-in-sunlight.jpg,Realism/ivan-shishkin_oaks-in-sunlight.jpg,realism,ivan-shishkin,1850-1900,train,,,russian,"forests-and-trees,tree,woody plant,plant"
ivan-shishkin_oaks-of-peter-the-great-in-sestroretsk-1886.jpg,Realism/ivan-shishkin_oaks-of-peter-the-great-in-sestroretsk-1886.jpg,realism,ivan-shishkin,1850-1900,train,1886.0,,russian,"forests-and-trees,sestroretsk,tree,natural landscape,nature,natural environment,woodland,forest,grove,northern hardwood forest,biome,woody plant"
ivan-shishkin_oaks-under-sestroretsk-1857.jpg,Realism/ivan-shishkin_oaks-under-sestroretsk-1857.jpg,realism,ivan-shishkin,1850-1900,train,1857.0,,russian,"rivers-and-waterfalls,boats-and-ships,forests-and-trees,tree"
ivan-shishkin_oaks.jpg,Realism/ivan-shishkin_oaks.jpg,realism,ivan-shishkin,1850-1900,train,,,russian,"forests-and-trees,tree,natural landscape,nature,woody plant,meadow,plant,pasture"
ivan-shishkin_old-lime-1894.jpg,Realism/ivan-shishkin_old-lime-1894.jpg,realism,ivan-shishkin,1850-1900,train,1894.0,,russian,"houses-and-buildings,forests-and-trees,tree,natural landscape,woodland,nature,vegetation,nature reserve,natural environment,forest,biome"
ivan-shishkin_on-sandy-soil-mary-howie-on-finnish-railways-1890.jpg,Realism/ivan-shishkin_on-sandy-soil-mary-howie-on-finnish-railways-1890.jpg,realism,ivan-shishkin,1850-1900,train,1890.0,,russian,"forests-and-trees,mary-howie,tree,nature,natural landscape,natural environment,vegetation,forest,tropical and subtropical coniferous forests,woodland,biome,wilderness"
ivan-shishkin_on-the-kama-near-yelabuga-1885.jpg,Realism/ivan-shishkin_on-the-kama-near-yelabuga-1885.jpg,realism,ivan-shishkin,1850-1900,train,1885.0,,russian,"rivers-and-waterfalls,forests-and-trees,yelabuga,kama,tree,water,monochrome,woody plant,monochrome photography,plant,bank"
ivan-shishkin_on-the-mountain-castel-near-alushta-1879.jpg,Realism/ivan-shishkin_on-the-mountain-castel-near-alushta-1879.jpg,realism,ivan-shishkin,1850-1900,train,1879.0,,russian,"forests-and-trees,crimea,mountains,castel,crimean-mountains,tree,rock,forest,outcrop,monochrome,plant,geological phenomenon,woody plant,geology"
ivan-shishkin_on-the-seashore-sestroreck.jpg,Realism/ivan-shishkin_on-the-seashore-sestroreck.jpg,realism,ivan-shishkin,1850-1900,val,,,russian,"seas-and-oceans,forests-and-trees,sestroretsk,tree,woody plant,plant"
ivan-shishkin_over-water.jpg,Realism/ivan-shishkin_over-water.jpg,realism,ivan-shishkin,1850-1900,train,,,russian,"rivers-and-waterfalls,forests-and-trees,tree,branch,sketch,line,plant"
ivan-shishkin_overgrown-pond-1884.jpg,Realism/ivan-shishkin_overgrown-pond-1884.jpg,realism,ivan-shishkin,1850-1900,train,1884.0,,russian,"lakes-and-ponds,forests-and-trees,natural landscape,tree,sky,water,bank"
ivan-shishkin_overgrown-pond-at-the-edge-of-the-forest-siverskaya-1883.jpg,Realism/ivan-shishkin_overgrown-pond-at-the-edge-of-the-forest-siverskaya-1883.jpg,realism,ivan-shishkin,1850-1900,train,1883.0,,russian,"lakes-and-ponds,forests-and-trees,tree,natural environment,nature,vegetation,forest,natural landscape,tropical and subtropical coniferous forests,old-growth forest,nature reserve,biome"
ivan-shishkin_park-in-pavlovsk-1889.jpg,Realism/ivan-shishkin_park-in-pavlovsk-1889.jpg,realism,ivan-shishkin,1850-1900,train,1889.0,,russian,"autumn,rivers-and-waterfalls,gardens-and-parks,pavlovsk,natural landscape,nature,tree,natural environment,forest,bayou,woodland,bank,northern hardwood forest"
ivan-shishkin_part-of-the-trunk-of-a-pine-mary-howe-1890.jpg,Realism/ivan-shishkin_part-of-the-trunk-of-a-pine-mary-howe-1890.jpg,realism,ivan-shishkin,1850-1900,train,1890.0,,russian,"forests-and-trees,tree,plant,botany,woody plant,sketch,branch"
ivan-shishkin_pine-1892.jpg,Realism/ivan-shishkin_pine-1892.jpg,realism,ivan-shishkin,1850-1900,train,1892.0,,russian,"forests-and-trees,tree,woody plant,plant,botany,branch"
ivan-shishkin_pine-forest-1866.jpg,Realism/ivan-shishkin_pine-forest-1866.jpg,realism,ivan-shishkin,1850-1900,train,1866.0,,russian,"forests-and-trees,tree,woody plant,natural landscape,natural environment,plant,forest,biome,botany,trunk,grove"
ivan-shishkin_pine-forest-1878.jpg,Realism/ivan-shishkin_pine-forest-1878.jpg,realism,ivan-shishkin,1850-1900,train,1878.0,,russian,"male-portraits,forests-and-trees,tree,forest,spruce-fir forest,old-growth forest,natural environment,woodland,tropical and subtropical coniferous forests,nature,northern hardwood forest,natural landscape"
ivan-shishkin_pine-forest-1885-1.jpg,Realism/ivan-shishkin_pine-forest-1885-1.jpg,realism,ivan-shishkin,1850-1900,train,1885.0,,russian,"forests-and-trees,tree,forest,spruce-fir forest,tropical and subtropical coniferous forests,natural environment,old-growth forest,woodland,northern hardwood forest,natural landscape,nature"
ivan-shishkin_pine-forest-1889.jpg,Realism/ivan-shishkin_pine-forest-1889.jpg,realism,ivan-shishkin,1850-1900,train,1889.0,,russian,"forests-and-trees,tree,woody plant,plant,grove,branch,forest,northern hardwood forest,trunk,birch"
ivan-shishkin_pine-forest-1895.jpg,Realism/ivan-shishkin_pine-forest-1895.jpg,realism,ivan-shishkin,1850-1900,train,1895.0,,russian,"roads-and-vehicles,rivers-and-waterfalls,forests-and-trees,natural landscape,tree,nature,natural environment,nature reserve,biome,forest,wilderness,sky"
ivan-shishkin_pine-forest-2.jpg,Realism/ivan-shishkin_pine-forest-2.jpg,realism,ivan-shishkin,1850-1900,train,,,russian,"forests-and-trees,tree,plant,woody plant,biome,red pine,lodgepole pine,american larch,white pine"
ivan-shishkin_pine-forest-in-ligovo-1895.jpg,Realism/ivan-shishkin_pine-forest-in-ligovo-1895.jpg,realism,ivan-shishkin,1850-1900,train,1895.0,,russian,"forests-and-trees,tree,forest,nature,tropical and subtropical coniferous forests,natural environment,old-growth forest,northern hardwood forest,spruce-fir forest,natural landscape,temperate broadleaf and mixed forest"
ivan-shishkin_pine-forest-in-viatka-province-1872.jpg,Realism/ivan-shishkin_pine-forest-in-viatka-province-1872.jpg,realism,ivan-shishkin,1850-1900,train,1872.0,,russian,"rivers-and-waterfalls,forests-and-trees,nature,tree,natural landscape,natural environment,forest,biome,tropical and subtropical coniferous forests,old-growth forest,northern hardwood forest"
ivan-shishkin_pine-forest-in-vyatka-province-1872.jpg,Realism/ivan-shishkin_pine-forest-in-vyatka-province-1872.jpg,realism,ivan-shishkin,1850-1900,train,1872.0,,russian,"rivers-and-waterfalls,forests-and-trees,tree,natural landscape,nature,natural environment,forest,tropical and subtropical coniferous forests,old-growth forest,spruce-fir forest,biome"
ivan-shishkin_pine-forest.jpg,Realism/ivan-shishkin_pine-forest.jpg,realism,ivan-shishkin,1850-1900,train,,,russian,"forests-and-trees,tree,forest,natural environment,woodland,northern hardwood forest,natural landscape,tropical and subtropical coniferous forests,old-growth forest,spruce-fir forest,biome"
ivan-shishkin_pine-in-the-snow-1890.jpg,Realism/ivan-shishkin_pine-in-the-snow-1890.jpg,realism,ivan-shishkin,1850-1900,train,1890.0,,russian,"snow-and-blizzard,forests-and-trees,tree,spruce,plant,shortleaf black spruce,evergreen,snow,branch,woody plant,colorado spruce"
ivan-shishkin_pine-merikyul-1894.jpg,Realism/ivan-shishkin_pine-merikyul-1894.jpg,realism,ivan-shishkin,1850-1900,train,1894.0,,russian,"forests-and-trees,tree,vegetation,plant,woody plant,botany,trunk,branch"
ivan-shishkin_pine-on-sand-1884.jpg,Realism/ivan-shishkin_pine-on-sand-1884.jpg,realism,ivan-shishkin,1850-1900,train,1884.0,,russian,"forests-and-trees,cliffs-and-rocks,tree,natural environment,sky,woody plant,grass,soil"
ivan-shishkin_pine-on-the-cliff-1855.jpg,Realism/ivan-shishkin_pine-on-the-cliff-1855.jpg,realism,ivan-shishkin,1850-1900,train,1855.0,,russian,"forests-and-trees,cliffs-and-rocks,tree,woody plant,branch,plant,botany"
ivan-shishkin_pine-trees-over-the-sea-alupka-1879.jpg,Realism/ivan-shishkin_pine-trees-over-the-sea-alupka-1879.jpg,realism,ivan-shishkin,1850-1900,train,1879.0,,russian,"seas-and-oceans,forests-and-trees,crimea,alupka,tree,sketch,botany,plant,woody plant,monochrome"
ivan-shishkin_pine-without-the-sun-mary-howe-1890.jpg,Realism/ivan-shishkin_pine-without-the-sun-mary-howe-1890.jpg,realism,ivan-shishkin,1850-1900,train,1890.0,,russian,"forests-and-trees,mary-howe,tree,plant,woody plant,white pine,red pine"
ivan-shishkin_pines-1892.jpg,Realism/ivan-shishkin_pines-1892.jpg,realism,ivan-shishkin,1850-1900,val,1892.0,,russian,"forests-and-trees,tree,woody plant,plant,trunk"
ivan-shishkin_pines-1895.jpg,Realism/ivan-shishkin_pines-1895.jpg,realism,ivan-shishkin,1850-1900,train,1895.0,,russian,"forests-and-trees,tree,line,branch,botany,plant,sketch,monochrome"
ivan-shishkin_pines-on-the-beach-1877.jpg,Realism/ivan-shishkin_pines-on-the-beach-1877.jpg,realism,ivan-shishkin,1850-1900,train,1877.0,,russian,"seas-and-oceans,forests-and-trees,tree,woody plant,plant,snow,birch,canoe birch,winter,winter storm,blizzard"
ivan-shishkin_pines-on-the-cliffs-alupka-1879.jpg,Realism/ivan-shishkin_pines-on-the-cliffs-alupka-1879.jpg,realism,ivan-shishkin,1850-1900,train,1879.0,,russian,"forests-and-trees,cliffs-and-rocks,crimea,alupka,sketch,tree,botany,plant"
ivan-shishkin_pines-summer-landscape-1867.jpg,Realism/ivan-shishkin_pines-summer-landscape-1867.jpg,realism,ivan-shishkin,1850-1900,train,1867.0,,russian,"forests-and-trees,tree,northern hardwood forest,forest,natural environment,old-growth forest,spruce-fir forest,woodland,biome,tropical and subtropical coniferous forests"
ivan-shishkin_pines-sunny-day.jpg,Realism/ivan-shishkin_pines-sunny-day.jpg,realism,ivan-shishkin,1850-1900,train,,,russian,"forests-and-trees,tree,forest,natural environment,spruce-fir forest,northern hardwood forest,grove,tropical and subtropical coniferous forests,biome,old-growth forest"
ivan-shishkin_pines.jpg,Realism/ivan-shishkin_pines.jpg,realism,ivan-shishkin,1850-1900,train,,,russian,"forests-and-trees,tree,natural environment,woody plant,plant,forest,biome,woodland,northern hardwood forest,tropical and subtropical coniferous forests"
ivan-shishkin_polesye.jpg,Realism/ivan-shishkin_polesye.jpg,realism,ivan-shishkin,1850-1900,train,,,russian,"fields-and-plains,forests-and-trees,natural environment,tree,grassland,grass,sky,grass family,pasture,ecoregion,rural area,savanna"
ivan-shishkin_pond-1.jpg,Realism/ivan-shishkin_pond-1.jpg,realism,ivan-shishkin,1850-1900,val,,,russian,"lakes-and-ponds,forests-and-trees,nature,natural environment,tree,natural landscape,woodland,bayou,bank,swamp,wetland"
ivan-shishkin_pond-in-a-old-park-1897.jpg,Realism/ivan-shishkin_pond-in-a-old-park-1897.jpg,realism,ivan-shishkin,1850-1900,train,1897.0,,russian,"lakes-and-ponds,gardens-and-parks,natural landscape,natural environment,bank,tree,waterway"
ivan-shishkin_pond.jpg,Realism/ivan-shishkin_pond.jpg,realism,ivan-shishkin,1850-1900,train,,,russian,"lakes-and-ponds,forests-and-trees,tree,water,sketch,line,monochrome"
ivan-shishkin_por-threshold-1889.jpg,Realism/ivan-shishkin_por-threshold-1889.jpg,realism,ivan-shishkin,1850-1900,train,1889.0,,russian,"rivers-and-waterfalls,boats-and-ships,forests-and-trees,tree,water,bank,watercourse"
ivan-shishkin_promenading-in-the-forest-1869.jpg,Realism/ivan-shishkin_promenading-in-the-forest-1869.jpg,realism,ivan-shishkin,1850-1900,train,1869.0,,russian,"group-portraits,forests-and-trees,tree,natural landscape,morning,rural area"
ivan-shishkin_rain-in-the-oak-forest-1891.jpg,Realism/ivan-shishkin_rain-in-the-oak-forest-1891.jpg,realism,ivan-shishkin,1850-1900,train,1891.0,,russian,"group-portraits,rain-and-fog,forests-and-trees,people in nature,woodland,tree,forest,nature,natural environment,natural landscape,old-growth forest,northern hardwood forest,biome"
ivan-shishkin_ravine-in-kozlovka-zaseka-1873.jpg,Realism/ivan-shishkin_ravine-in-kozlovka-zaseka-1873.jpg,realism,ivan-shishkin,1850-1900,train,1873.0,,russian,"forests-and-trees,kozlovka-zaseka,tree,sketch"
ivan-shishkin_river-backwater-in-the-forest-1890.jpg,Realism/ivan-shishkin_river-backwater-in-the-forest-1890.jpg,realism,ivan-shishkin,1850-1900,train,1890.0,,russian,"rivers-and-waterfalls,twilight-and-night,forests-and-trees,natural landscape,tree,nature,natural environment,forest,nature reserve,water,woodland,reflection,bank"
ivan-shishkin_river-floods-such-as-seas-1890-1.jpg,Realism/ivan-shishkin_river-floods-such-as-seas-1890-1.jpg,realism,ivan-shishkin,1850-1900,train,1890.0,,russian,"rivers-and-waterfalls,forests-and-trees,cliffs-and-rocks,sketch,line,tree"
ivan-shishkin_river-floods-such-as-seas-1890-2.jpg,Realism/ivan-shishkin_river-floods-such-as-seas-1890-2.jpg,realism,ivan-shishkin,1850-1900,train,1890.0,,russian,"rivers-and-waterfalls,forests-and-trees,cliffs-and-rocks,sky"
ivan-shishkin_river-floods-such-as-seas-1890.jpg,Realism/ivan-shishkin_river-floods-such-as-seas-1890.jpg,realism,ivan-shishkin,1850-1900,train,1890.0,,russian,"rivers-and-waterfalls,forests-and-trees,cliffs-and-rocks,line,sketch"
ivan-shishkin_riverside.jpg,Realism/ivan-shishkin_riverside.jpg,realism,ivan-shishkin,1850-1900,train,,,russian,"rivers-and-waterfalls,forests-and-trees,sky,ecoregion,tree,cloud,terrain,hill"
ivan-shishkin_rocks-on-the-beach-gursuf-1879.jpg,Realism/ivan-shishkin_rocks-on-the-beach-gursuf-1879.jpg,realism,ivan-shishkin,1850-1900,test,1879.0,,russian,"seas-and-oceans,cliffs-and-rocks,gurzuf,rock,cliff,terrain,geology,outcrop"
ivan-shishkin_rocks-on-the-island-of-valaam-kukko-1859.jpg,Realism/ivan-shishkin_rocks-on-the-island-of-valaam-kukko-1859.jpg,realism,ivan-shishkin,1850-1900,train,1859.0,,russian,"lakes-and-ponds,islands-and-bays,cliffs-and-rocks,valaam"
ivan-shishkin_rocky-shore-1879.jpg,Realism/ivan-shishkin_rocky-shore-1879.jpg,realism,ivan-shishkin,1850-1900,train,1879.0,,russian,"cliffs-and-rocks,mountainous landforms,mountain,natural landscape,highland,hill,terrain,outcrop,rock"
ivan-shishkin_sands-1887.jpg,Realism/ivan-shishkin_sands-1887.jpg,realism,ivan-shishkin,1850-1900,train,1887.0,,russian,"deserts-and-steppes,forests-and-trees,tree"
ivan-shishkin_sandy-road-1898.jpg,Realism/ivan-shishkin_sandy-road-1898.jpg,realism,ivan-shishkin,1850-1900,train,1898.0,,russian,"houses-and-buildings,roads-and-vehicles,forests-and-trees,tree,woody plant,plant,house"
ivan-shishkin_sawn-tree.jpg,Realism/ivan-shishkin_sawn-tree.jpg,realism,ivan-shishkin,1850-1900,train,,,russian,"forests-and-trees,tree,sketch,botany,plant,woody plant"
ivan-shishkin_self-portrait-1854.jpg,Realism/ivan-shishkin_self-portrait-1854.jpg,realism,ivan-shishkin,1850-1900,train,1854.0,,russian,"male-portraits,famous-people,ivan-shishkin,sketch,forehead,chin,lip"
ivan-shishkin_self-portrait-1886.jpg,Realism/ivan-shishkin_self-portrait-1886.jpg,realism,ivan-shishkin,1850-1900,train,1886.0,,russian,"male-portraits,famous-people,ivan-shishkin,facial hair,beard,moustache"
ivan-shishkin_sestroreck-1884.jpg,Realism/ivan-shishkin_sestroreck-1884.jpg,realism,ivan-shishkin,1850-1900,train,1884.0,,russian,"houses-and-buildings,forests-and-trees,tree,natural landscape,rural area,woodland,woody plant"
ivan-shishkin_shmelevka-windy-day-1861.jpg,Realism/ivan-shishkin_shmelevka-windy-day-1861.jpg,realism,ivan-shishkin,1850-1900,train,1861.0,,russian,"houses-and-buildings,countryside,fields-and-plains,forests-and-trees,shmelevka,windmill"
ivan-shishkin_shore-1885.jpg,Realism/ivan-shishkin_shore-1885.jpg,realism,ivan-shishkin,1850-1900,train,1885.0,,russian,"rivers-and-waterfalls,boats-and-ships,forests-and-trees,tree"
ivan-shishkin_sketch-of-the-painting-in-1898-1898.jpg,Realism/ivan-shishkin_sketch-of-the-painting-in-1898-1898.jpg,realism,ivan-shishkin,1850-1900,train,1898.0,,russian,"houses-and-buildings,forests-and-trees,sketch,tree,line,monochrome"
ivan-shishkin_slope.jpg,Realism/ivan-shishkin_slope.jpg,realism,ivan-shishkin,1850-1900,train,,,russian,"fields-and-plains,forests-and-trees,tree,natural landscape,nature,sky,natural environment,meadow,grass,woody plant"
ivan-shishkin_slums-view-on-the-island-of-valaam-1860.jpg,Realism/ivan-shishkin_slums-view-on-the-island-of-valaam-1860.jpg,realism,ivan-shishkin,1850-1900,train,1860.0,,russian,"lakes-and-ponds,islands-and-bays,forests-and-trees,cliffs-and-rocks,valaam,tree,swamp,bayou,wildlife"
ivan-shishkin_sorrel.jpg,Realism/ivan-shishkin_sorrel.jpg,realism,ivan-shishkin,1850-1900,train,,,russian,"flowers-and-plants,tree,plant,botany,branch"
ivan-shishkin_spring-in-the-forest-1892.jpg,Realism/ivan-shishkin_spring-in-the-forest-1892.jpg,realism,ivan-shishkin,1850-1900,train,1892.0,,russian,"rivers-and-waterfalls,forests-and-trees,natural landscape,nature,natural environment,vegetation,forest,tree,nature reserve,old-growth forest,northern hardwood forest,tropical and subtropical coniferous forests"
ivan-shishkin_stones-1.jpg,Realism/ivan-shishkin_stones-1.jpg,realism,ivan-shishkin,1850-1900,train,,,russian,"stones,rock,natural landscape,grass,tree,outcrop,old-growth forest"
ivan-shishkin_stones-1859.jpg,Realism/ivan-shishkin_stones-1859.jpg,realism,ivan-shishkin,1850-1900,train,1859.0,,russian,stones
ivan-shishkin_stones-in-the-a-forest-1865.jpg,Realism/ivan-shishkin_stones-in-the-a-forest-1865.jpg,realism,ivan-shishkin,1850-1900,train,1865.0,,russian,"forests-and-trees,tree,rock,branch"
ivan-shishkin_stones-in-the-forest-valaam-1860.jpg,Realism/ivan-shishkin_stones-in-the-forest-valaam-1860.jpg,realism,ivan-shishkin,1850-1900,train,1860.0,,russian,"forests-and-trees,valaam,nature,vegetation,natural landscape,natural environment,tree,forest,old-growth forest,jungle,nature reserve"
ivan-shishkin_stream-1883.jpg,Realism/ivan-shishkin_stream-1883.jpg,realism,ivan-shishkin,1850-1900,val,1883.0,,russian,"rivers-and-waterfalls,forests-and-trees,tree,woody plant,plant,winter"
ivan-shishkin_stream-by-a-forest-slope-1880.jpg,Realism/ivan-shishkin_stream-by-a-forest-slope-1880.jpg,realism,ivan-shishkin,1850-1900,train,1880.0,,russian,"rivers-and-waterfalls,forests-and-trees,forest,tree,old-growth forest,natural landscape,natural environment,woodland,nature,northern hardwood forest,tropical and subtropical coniferous forests,spruce-fir forest"
ivan-shishkin_study-1884.jpg,Realism/ivan-shishkin_study-1884.jpg,realism,ivan-shishkin,1850-1900,train,1884.0,,russian,"flowers-and-plants,branch,botany,plant,grass family,grass,twig"
ivan-shishkin_study-for-the-painting-chopping-wood-1867.jpg,Realism/ivan-shishkin_study-for-the-painting-chopping-wood-1867.jpg,realism,ivan-shishkin,1850-1900,train,1867.0,,russian,"forests-and-trees,tree,nature,old-growth forest,natural environment,forest,woodland,northern hardwood forest,natural landscape,biome"
ivan-shishkin_study-for-the-painting-noon-in-the-vicinity-of-moscow.jpg,Realism/ivan-shishkin_study-for-the-painting-noon-in-the-vicinity-of-moscow.jpg,realism,ivan-shishkin,1850-1900,train,,,russian,"double-portraits,moscow,fields-and-plains,sky,plain,ecoregion,cloud,prairie,grassland"
ivan-shishkin_study-for-the-trunks.jpg,Realism/ivan-shishkin_study-for-the-trunks.jpg,realism,ivan-shishkin,1850-1900,train,,,russian,"forests-and-trees,tree,trunk,sketch,line,woody plant,plant"
ivan-shishkin_study-forest.jpg,Realism/ivan-shishkin_study-forest.jpg,realism,ivan-shishkin,1850-1900,train,,,russian,"forests-and-trees,tree"
ivan-shishkin_summer-day-1891.jpg,Realism/ivan-shishkin_summer-day-1891.jpg,realism,ivan-shishkin,1850-1900,train,1891.0,,russian,"summer,female-portraits,rivers-and-waterfalls,forests-and-trees,natural landscape,tree,nature,woodland,forest,natural environment,old-growth forest,northern hardwood forest,biome"
ivan-shishkin_summer-day-trees.jpg,Realism/ivan-shishkin_summer-day-trees.jpg,realism,ivan-shishkin,1850-1900,train,,,russian,"summer,rivers-and-waterfalls,forests-and-trees,tree,sky,hill"
ivan-shishkin_summer-in-the-field-landscape-with-a-herd.jpg,Realism/ivan-shishkin_summer-in-the-field-landscape-with-a-herd.jpg,realism,ivan-shishkin,1850-1900,train,,,russian,"animals,summer,fields-and-plains,cows,leisure-and-sleep,grass,pasture"
ivan-shishkin_summer-landscape-with-birch.jpg,Realism/ivan-shishkin_summer-landscape-with-birch.jpg,realism,ivan-shishkin,1850-1900,val,,,russian,"summer,rivers-and-waterfalls,forests-and-trees,mountains,tree,natural environment,woody plant,plant,forest,woodland,trunk"
ivan-shishkin_summer-landscape-with-two-houses.jpg,Realism/ivan-shishkin_summer-landscape-with-two-houses.jpg,realism,ivan-shishkin,1850-1900,train,,,russian,"summer,houses-and-buildings,fields-and-plains,forests-and-trees,sky"
ivan-shishkin_sunny-day-in-the-woods-oaks-1891.jpg,Realism/ivan-shishkin_sunny-day-in-the-woods-oaks-1891.jpg,realism,ivan-shishkin,1850-1900,train,1891.0,,russian,"forests-and-trees,tree,natural landscape,nature,natural environment,woodland,woody plant,plant"
ivan-shishkin_sunny-day-merikyul-1894.jpg,Realism/ivan-shishkin_sunny-day-merikyul-1894.jpg,realism,ivan-shishkin,1850-1900,train,1894.0,,russian,"houses-and-buildings,forests-and-trees,natural landscape,nature,tree,woodland,forest,natural environment,old-growth forest,vegetation,biome"
ivan-shishkin_suuch-khan-crimea-1879.jpg,Realism/ivan-shishkin_suuch-khan-crimea-1879.jpg,realism,ivan-shishkin,1850-1900,val,1879.0,,russian,"forests-and-trees,crimea,suuch-khan,tree,branch,plant,woody plant,canoe birch,monochrome,twig"
ivan-shishkin_swamp-1884.jpg,Realism/ivan-shishkin_swamp-1884.jpg,realism,ivan-shishkin,1850-1900,train,1884.0,,russian,"forests-and-trees,swamps,plain,sky"
ivan-shishkin_swamp-in-the-the-forest-1885.jpg,Realism/ivan-shishkin_swamp-in-the-the-forest-1885.jpg,realism,ivan-shishkin,1850-1900,train,1885.0,,russian,"forests-and-trees,swamps,tree,water,natural landscape,woody plant,bayou,plant,grass family,bank,monochrome"
ivan-shishkin_taiga-1880.jpg,Realism/ivan-shishkin_taiga-1880.jpg,realism,ivan-shishkin,1850-1900,train,1880.0,,russian,"forests-and-trees,tree,branch,forest,trunk,woody plant,plant,old-growth forest"
ivan-shishkin_thaw-1883.jpg,Realism/ivan-shishkin_thaw-1883.jpg,realism,ivan-shishkin,1850-1900,train,1883.0,,russian,"rivers-and-waterfalls,snow-and-blizzard,forests-and-trees,tree,woody plant,snow,plant,winter"
ivan-shishkin_the-bark-on-the-dry-trunk-1890.jpg,Realism/ivan-shishkin_the-bark-on-the-dry-trunk-1890.jpg,realism,ivan-shishkin,1850-1900,train,1890.0,,russian,"forests-and-trees,tree,trunk,woody plant,plant"
ivan-shishkin_the-boy-in-the-field.jpg,Realism/ivan-shishkin_the-boy-in-the-field.jpg,realism,ivan-shishkin,1850-1900,train,,,russian,"fields-and-plains,forests-and-trees,children portraits,grass,sky,hill,grassland,tree,mountain,rural area"
ivan-shishkin_the-bridge-over-the-river.jpg,Realism/ivan-shishkin_the-bridge-over-the-river.jpg,realism,ivan-shishkin,1850-1900,train,,,russian,"rivers-and-waterfalls,forests-and-trees"
ivan-shishkin_the-chapel-in-forest-1893.jpg,Realism/ivan-shishkin_the-chapel-in-forest-1893.jpg,realism,ivan-shishkin,1850-1900,train,1893.0,,russian,"houses-and-buildings,rivers-and-waterfalls,forests-and-trees,nature,natural landscape,tree,woodland,forest,bank"
ivan-shishkin_the-edge-of-a-pine-forest.jpg,Realism/ivan-shishkin_the-edge-of-a-pine-forest.jpg,realism,ivan-shishkin,1850-1900,train,,,russian,"forests-and-trees,tree,picture frame,forest"
ivan-shishkin_the-forest-clearing-1896.jpg,Realism/ivan-shishkin_the-forest-clearing-1896.jpg,realism,ivan-shishkin,1850-1900,train,1896.0,,russian,"forests-and-trees,tree,natural landscape,nature,natural environment,woodland,vegetation,forest,nature reserve,biome"
ivan-shishkin_the-forest-horizons-1884.jpg,Realism/ivan-shishkin_the-forest-horizons-1884.jpg,realism,ivan-shishkin,1850-1900,train,1884.0,,russian,"rivers-and-waterfalls,forests-and-trees,cliffs-and-rocks,natural landscape,natural environment,mountainous landforms,tree,wilderness,mountain,highland,sky,hill station,biome"
ivan-shishkin_the-mordvinovo-oaks-1891.jpg,Realism/ivan-shishkin_the-mordvinovo-oaks-1891.jpg,realism,ivan-shishkin,1850-1900,train,1891.0,,russian,"cottages-and-farmhouses,forests-and-trees,tree,woody plant,plant,natural landscape"
ivan-shishkin_the-path-in-the-forest-1886.jpg,Realism/ivan-shishkin_the-path-in-the-forest-1886.jpg,realism,ivan-shishkin,1850-1900,train,1886.0,,russian,"forests-and-trees,tree,forest,woodland,natural environment,nature,natural landscape,northern hardwood forest,old-growth forest,woody plant"
ivan-shishkin_the-path-in-the-forest.jpg,Realism/ivan-shishkin_the-path-in-the-forest.jpg,realism,ivan-shishkin,1850-1900,val,,,russian,"forests-and-trees,cliffs-and-rocks,tree,forest,larix lyalliisubalpine larch,spruce-fir forest,tropical and subtropical coniferous forests,natural environment,shortleaf black spruce,nature,wilderness,balsam fir"
ivan-shishkin_the-path-through-the-woods-1880-oil-on-canvas-1880.jpg,Realism/ivan-shishkin_the-path-through-the-woods-1880-oil-on-canvas-1880.jpg,realism,ivan-shishkin,1850-1900,train,1880.0,,russian,"group-portraits,forests-and-trees,tree,forest,natural landscape,nature,natural environment,woodland,old-growth forest,biome,woody plant,northern hardwood forest"
ivan-shishkin_the-road-1.jpg,Realism/ivan-shishkin_the-road-1.jpg,realism,ivan-shishkin,1850-1900,train,,,russian,"roads-and-vehicles,forests-and-trees,cliffs-and-rocks,highland,fence,rural area,hill,tree"
